Date,SP 500 Change %,UST 2yr Change %,UST 10yr Change %,Euro Bond Vol.,Euro Bond Change %,Gold Vol.,Gold Change %,Crude Oil Vol.,Crude Oil Change %,Dollar Index Vol.,Dollar Index Change %,VIX Change %,UST 10yr Direction
2011-10-21,0.0188,0.0188,0.0133,742.62,-0.0056,0.03,0.0144,296.56,0.0246,33.56,-0.0079,-0.0995,1
2011-10-24,0.0129,0.0443,0.0081,682.64,0.0007,0.31,0.01,484.14,0.0443,31.9,-0.0048,-0.0658,1
2011-10-25,-0.02,-0.1131,-0.0537,966.44,0.0036,0.36,0.0291,489.37,0.0208,35.7,0.0008,0.1012,0
2011-10-26,0.0105,0.1514,0.044,901.42,0.0027,0.14,0.0136,411.45,-0.0319,32.04,0.002,-0.0732,1
2011-10-27,0.0343,0.083,0.0807,1.04,-0.0141,0.02,0.0139,327.45,0.0417,46.91,-0.0191,-0.1474,1
2011-10-28,0.0004,-0.0639,-0.0256,839.67,-0.0003,0.16,-0.0003,276.76,-0.0068,20.16,0.0027,-0.0365,0
2011-10-31,-0.0247,-0.1468,-0.0895,833.07,0.0135,0.06,-0.0126,228.56,-0.0014,34.59,0.0145,0.2214,0
2011-11-01,-0.0279,-0.032,-0.0591,1.04,0.0198,0.25,-0.0077,351.34,-0.0107,37.57,0.0142,0.1605,0
2011-11-02,0.0161,-0.0496,-0.001,803.81,-0.0042,0.29,0.0103,265.63,0.0035,30.02,-0.0027,-0.0584,0
2011-11-03,0.0188,0.0522,0.0422,1.01,-0.0051,0.29,0.0205,299.99,0.0169,42.77,-0.0042,-0.0684,1
2011-11-04,-0.0063,-0.0826,-0.0169,741.45,0.0053,0.05,-0.005,295.46,0.002,33.58,0.004,-0.0111,0
2011-11-07,0.0063,0.0541,-0.0088,686.45,0.0023,0.04,0.0199,321.19,0.0134,20.69,-0.0003,-0.0103,0
2011-11-08,0.0117,0.0342,0.0292,734.32,0.0009,0.01,0.0045,313.57,0.0134,19.05,-0.0051,-0.0794,1
2011-11-09,-0.0367,-0.0496,-0.0544,1.0,0.0057,0.01,-0.0042,445.71,-0.011,33.77,0.0184,0.3159,0
2011-11-10,0.0086,0.0174,0.0463,862.38,-0.0019,0.02,-0.0179,347.73,0.0213,26.24,-0.0025,-0.0926,1
2011-11-11,0.0195,0.0,0.0,548.66,-0.0093,0.03,0.0163,282.79,0.0124,17.02,-0.0108,-0.0844,0
2011-11-14,-0.0096,0.0,-0.0058,667.55,0.0073,0.02,-0.0054,351.52,-0.0086,19.17,0.0081,0.0363,0
2011-11-15,0.0048,0.0342,0.002,759.03,0.0033,0.02,0.0022,353.32,0.0125,25.21,0.004,0.0029,1
2011-11-16,-0.0166,0.0331,-0.0239,828.77,-0.004,0.07,-0.0044,379.61,0.0324,26.32,0.0018,0.0734,0
2011-11-17,-0.0168,0.064,-0.0175,933.17,-0.006,0.05,-0.0304,194.04,-0.0367,23.04,0.0036,0.0298,0
2011-11-18,-0.0004,0.0602,0.0204,812.65,-0.006,0.01,0.0028,38.55,-0.0143,25.83,-0.003,-0.0727,1
2011-11-21,-0.0186,-0.0567,-0.02,599.26,0.0048,0.01,-0.0269,279.1,-0.005,21.5,0.0027,0.0284,0
2011-11-22,-0.0041,-0.015,-0.0219,693.89,0.0007,0.01,0.0142,319.25,0.0112,22.88,-0.0004,-0.0286,0
2011-11-23,-0.0221,0.0153,-0.0177,1.05,-0.0105,0.03,-0.0038,283.45,-0.0188,7.65,0.0117,0.0629,0
2011-11-25,-0.0027,0.0414,0.0375,561.24,-0.0069,0.03,-0.006,185.84,0.0062,14.69,0.006,0.0144,1
2011-11-29,0.0022,0.0,0.0091,823.33,-0.0037,64.79,0.0015,320.86,0.0161,20.98,-0.0036,-0.0464,1
2011-11-30,0.0433,0.0,0.0418,1.0,0.0032,15.46,0.0187,302.86,0.0057,30.42,-0.0083,-0.0927,1
2011-12-01,-0.0019,0.0,0.0072,874.83,0.0079,1.35,-0.0058,275.86,-0.0016,21.2,-0.0007,-0.014,1
2011-12-02,-0.0002,-0.0155,-0.0254,717.74,0.0047,1.07,0.0067,245.92,0.0076,20.89,0.0038,0.004,0
2011-12-05,0.0103,0.0315,0.0,1.01,-0.0051,0.76,-0.0093,239.38,0.0003,20.67,-0.0008,0.0116,0
2011-12-06,0.0011,-0.0153,0.0261,1.16,-0.0003,0.65,-0.0016,217.03,0.0029,16.65,-0.0013,0.0104,1
2011-12-07,0.002,-0.0775,-0.0254,421.0,0.0054,0.3,0.0075,330.53,-0.0078,15.68,-0.0002,0.0192,0
2011-12-08,-0.0211,-0.0672,-0.031,30.55,0.0004,0.94,-0.0179,340.68,-0.0214,22.61,0.0046,0.067,0
2011-12-09,0.0169,0.018,0.0472,514.03,-0.0014,0.57,0.0018,318.77,0.0109,14.95,-0.0029,-0.1376,1
2011-12-12,-0.0149,0.0,-0.0223,426.28,0.0086,0.89,-0.0284,279.15,-0.0165,33.59,0.0114,-0.0269,0
2011-12-13,-0.0087,0.0354,-0.0268,459.09,0.0005,0.27,-0.0026,380.75,0.0242,40.15,0.0089,-0.0101,0
2011-12-14,-0.0113,0.0342,-0.0301,505.61,0.0092,0.89,-0.0455,377.48,-0.0518,36.53,0.0041,0.0248,0
2011-12-15,0.0032,0.0,0.0037,455.73,-0.0017,0.59,-0.0061,273.76,-0.0114,22.85,-0.0035,-0.0357,1
2011-12-16,0.0032,-0.0661,-0.0314,355.5,0.0069,0.06,0.0133,205.89,-0.0036,13.15,-0.0011,-0.0327,0
2011-12-19,-0.0117,0.0531,-0.0222,235.89,-0.0014,0.09,-0.0008,114.56,0.0037,0.97,-0.0005,0.0259,0
2011-12-20,0.0298,0.0882,0.0646,298.11,-0.0064,0.22,0.0133,35.84,0.0356,22.95,0.0008,-0.0682,1
2011-12-21,0.0019,0.0618,0.0223,401.96,0.0024,0.04,-0.0023,219.51,0.0149,24.14,0.001,-0.0771,1
2011-12-22,0.0083,0.0109,-0.0086,255.29,0.0,0.6,-0.0019,151.56,0.0087,13.24,-0.0005,-0.0126,0
2011-12-23,0.009,0.0432,0.0348,99.83,-0.002,0.06,-0.0026,95.27,0.0015,7.17,-0.0009,-0.0203,1
2011-12-27,0.0001,0.0138,-0.0117,90.89,0.0031,0.05,-0.0065,124.24,0.0167,5.66,-0.0023,0.0569,0
2011-12-28,-0.0125,-0.0782,-0.0405,132.56,0.0017,0.05,-0.0196,164.66,-0.0195,21.11,0.0093,0.0735,0
2011-12-29,0.0107,0.0,-0.0115,164.89,0.0051,0.87,-0.0147,153.92,0.0029,15.45,0.0003,-0.037,0
2011-12-30,-0.0043,-0.0886,-0.0121,115.0,0.0009,0.29,0.0168,154.06,-0.0082,12.44,-0.0048,0.0331,0
2012-01-03,0.0155,0.0486,0.0444,377.51,0.0007,0.23,0.0217,275.48,0.0418,20.04,-0.0083,-0.0184,1
2012-01-04,0.0002,0.0154,0.0143,565.75,-0.0014,0.17,0.0076,271.71,0.0025,14.08,0.0064,-0.0327,1
2012-01-05,0.0029,0.0,0.006,621.71,0.0051,0.36,0.0047,295.62,-0.0137,18.59,0.0103,-0.0333,1
2012-01-06,-0.0025,-0.0114,-0.019,420.62,0.0004,0.02,-0.002,290.46,-0.0025,26.72,0.0043,-0.0396,0
2012-01-09,0.0023,-0.0462,-0.001,346.76,0.0019,0.01,-0.0053,311.87,-0.0025,16.3,-0.0026,0.0213,0
2012-01-10,0.0089,-0.0161,0.0036,501.92,-0.0027,0.05,0.0146,291.27,0.0092,14.03,-0.0035,-0.018,1
2012-01-11,0.0003,-0.0451,-0.0295,622.24,0.0045,0.07,0.005,311.64,-0.0134,19.4,0.0063,0.0174,0
2012-01-12,0.0023,0.0,0.011,581.7,-0.0014,0.08,0.0049,370.51,-0.0175,21.28,-0.0071,-0.0276,1
2012-01-13,-0.0049,-0.0343,-0.0286,821.03,0.0056,0.37,-0.0103,335.62,-0.004,5.65,0.0093,0.0215,0
2012-01-17,0.0036,-0.0178,-0.0011,630.86,-0.0013,0.02,0.0152,322.04,0.0204,20.23,-0.0019,0.0617,0
2012-01-18,0.0111,0.0407,0.0215,623.98,0.0014,0.01,0.0026,269.39,-0.0012,22.23,-0.0075,-0.059,1
2012-01-19,0.0049,0.0348,0.0443,709.88,-0.0065,0.06,-0.0033,120.17,-0.002,21.62,-0.0052,-0.0488,1
2012-01-20,0.0007,0.0168,0.0217,785.42,-0.006,0.01,0.0058,34.9,-0.0192,14.82,0.0,-0.08,1
2012-01-23,0.0005,0.0041,0.0163,698.21,-0.0049,0.01,0.0086,238.96,0.0114,24.81,-0.0059,0.0213,1
2012-01-24,-0.001,-0.0165,0.0024,793.11,-0.001,0.01,-0.0082,242.48,-0.0063,24.9,0.0012,0.0129,1
2012-01-25,0.0087,-0.0502,-0.0296,755.93,0.0038,0.24,0.0214,322.79,0.0045,36.15,-0.0039,-0.0317,0
2012-01-26,-0.0057,-0.0529,-0.031,705.11,0.0063,0.02,0.0156,260.74,0.003,28.88,-0.0026,0.0142,0
2012-01-27,-0.0016,0.0,-0.0253,637.8,0.0014,0.01,0.0032,253.46,-0.0014,28.7,-0.0063,-0.0022,0
2012-01-30,-0.0025,0.0,-0.0238,503.53,0.0056,53.43,-0.0005,215.83,-0.0078,22.36,0.0037,0.047,0
2012-01-31,-0.0005,0.0186,-0.0276,717.06,0.0004,7.54,0.0039,373.89,-0.003,24.95,0.0015,0.0021,0
2012-02-01,0.0089,0.032,0.0195,703.18,-0.0034,2.03,0.0054,293.55,-0.0088,34.83,-0.0048,-0.0458,1
2012-02-02,0.0011,0.0,-0.0038,759.51,-0.0011,2.06,0.0056,331.24,-0.0128,19.65,0.001,-0.0307,0
2012-02-03,0.0146,0.0531,0.0554,730.11,-0.0055,0.54,-0.0108,318.64,0.0154,25.78,-0.0007,-0.0489,1
2012-02-06,-0.0004,-0.0168,-0.012,555.46,0.0022,0.73,-0.0087,257.72,-0.0095,18.55,0.0016,0.0386,0
2012-02-07,0.002,0.0684,0.04,812.77,-0.0049,0.27,0.0137,400.23,0.0155,34.45,-0.0065,-0.0062,1
2012-02-08,0.0022,0.032,0.0025,623.17,-0.0008,0.96,-0.0098,364.74,0.003,25.58,0.0007,0.0289,1
2012-02-09,0.0015,0.031,0.0272,833.2,-0.0054,0.12,0.0056,295.43,0.0114,26.57,-0.001,0.0259,1
2012-02-10,-0.0069,0.0451,-0.0255,722.64,0.0082,0.25,-0.009,307.56,-0.0117,28.29,0.0073,0.1159,0
2012-02-13,0.0068,0.0432,-0.003,520.05,0.0,0.1,-0.0002,268.06,0.0227,20.79,-0.0023,-0.0842,0
2012-02-14,-0.0009,0.0,-0.0202,739.11,0.0021,0.09,-0.0041,314.29,-0.0017,32.5,0.0082,0.0263,0
2012-02-15,-0.0054,-0.069,-0.0026,733.83,0.0041,0.11,0.0061,278.27,0.0105,33.37,0.0011,0.0819,0
2012-02-16,0.011,0.0889,0.0264,821.83,-0.0004,0.04,0.0003,197.31,0.005,35.09,-0.0041,-0.0908,1
2012-02-17,0.0023,0.0,0.0081,551.82,-0.0044,0.08,-0.0013,134.5,0.0091,5.53,0.0,-0.0749,1
2012-02-21,0.0007,0.0306,0.0114,623.29,-0.0001,0.12,0.0189,32.98,0.0252,23.77,0.0005,0.0231,1
2012-02-22,-0.0033,-0.0198,-0.0286,713.17,0.0041,0.16,0.0073,241.33,0.0042,22.46,0.0021,0.0,0
2012-02-23,0.0043,0.0269,-0.003,652.78,0.0035,0.3,0.0084,325.66,0.0146,34.29,-0.0053,-0.0764,0
2012-02-24,0.0017,0.0131,-0.0095,485.22,0.0001,0.13,-0.0055,267.71,0.018,34.1,-0.0061,0.0304,0
2012-02-27,0.0014,-0.0647,-0.0263,812.05,0.0051,0.15,-0.0008,277.6,-0.011,34.1,0.0023,0.0508,0
2012-02-28,0.0034,0.0138,0.0083,725.69,0.0023,0.31,0.0076,278.72,-0.0185,27.92,-0.0035,-0.0126,1
2012-02-29,-0.0047,0.0137,0.017,910.76,-0.0012,0.36,-0.0431,353.13,0.0049,36.18,0.0063,0.0262,1
2012-03-01,0.0062,-0.0135,0.0284,794.68,-0.0042,0.21,0.0066,389.84,0.0165,20.82,0.0005,-0.0635,1
2012-03-02,-0.0032,-0.0512,-0.0251,657.59,0.0055,0.14,-0.0071,299.66,-0.0197,30.12,0.008,0.0017,0
2012-03-05,-0.0039,0.0699,0.0141,946.5,-0.0016,0.42,-0.0034,237.45,0.0002,19.12,-0.0012,0.044,1
2012-03-06,-0.0154,-0.0505,-0.0284,1.28,0.0031,0.18,-0.0186,332.56,-0.0189,28.18,0.0071,0.1562,0
2012-03-07,0.0069,0.0674,0.0113,718.87,0.0,0.04,0.0071,333.24,0.0139,25.37,-0.002,-0.0862,1
2012-03-08,0.0098,0.0299,0.0223,56.13,-0.0019,0.3,0.0088,296.55,0.004,24.71,-0.0073,-0.0587,1
2012-03-09,0.0036,0.0387,0.0069,492.41,-0.0109,0.07,0.0075,292.69,0.0077,28.39,0.0114,-0.0468,1
2012-03-12,0.0002,0.0131,0.0034,431.95,0.0028,0.1,-0.0068,234.73,-0.0099,22.99,-0.0021,-0.0859,1
2012-03-13,0.0181,0.0613,0.0437,659.67,-0.0046,0.05,-0.0032,282.35,0.0035,38.08,0.0037,-0.0537,1
2012-03-14,-0.0012,0.1387,0.0696,948.37,-0.0103,0.2,-0.0302,283.51,-0.012,38.98,0.0041,0.0345,1
2012-03-15,0.006,-0.0609,0.0022,856.52,-0.0023,0.41,0.0101,371.04,-0.003,22.1,-0.005,0.0072,1
2012-03-19,0.004,0.0442,0.0335,652.86,0.001,0.46,0.0069,110.35,0.0096,20.19,-0.0003,0.0394,1
2012-03-20,-0.003,0.0444,-0.0051,663.88,0.0003,0.25,-0.0121,26.44,-0.0229,13.89,0.0014,0.0359,0
2012-03-21,-0.0019,-0.0825,-0.0284,879.76,0.0051,0.55,0.002,252.6,0.0157,15.86,0.0009,-0.0289,0
2012-03-22,-0.0072,0.0027,-0.0061,899.25,0.0056,0.32,-0.0047,295.47,-0.0179,21.99,0.0013,0.0291,0
2012-03-23,0.0031,-0.0326,-0.0215,794.88,0.0022,0.08,0.0122,260.27,0.0144,24.7,-0.0053,-0.0482,0
2012-03-26,0.0139,-0.0216,0.009,681.1,-0.0047,0.08,0.014,162.28,0.0015,19.12,-0.005,-0.0378,1
2012-03-27,-0.0028,-0.0718,-0.0293,729.97,0.0042,0.1,-0.0004,209.04,0.0028,20.78,0.0005,0.0933,0
2012-03-28,-0.0049,0.065,0.0064,693.69,0.004,0.02,-0.016,309.06,-0.0179,27.63,0.001,-0.0077,1
2012-03-29,-0.0016,-0.0116,-0.0191,668.61,0.0033,47.34,-0.0034,319.99,-0.025,19.45,0.0007,0.0006,0
2012-03-30,0.0037,-0.0118,0.0255,626.97,0.0013,9.83,0.0103,244.16,0.0023,24.07,-0.0028,0.0013,1
2012-04-02,0.0075,-0.0342,-0.0154,684.91,-0.0005,2.53,0.0049,278.1,0.0215,19.34,-0.0022,0.009,0
2012-04-03,-0.004,0.1323,0.0518,585.97,-0.0009,1.17,-0.0045,245.54,-0.0116,28.23,0.0086,0.0013,1
2012-04-04,-0.0102,-0.0625,-0.0305,822.18,0.0009,1.12,-0.0346,300.73,-0.0244,22.84,0.0039,0.0498,0
2012-04-05,-0.0006,-0.0116,-0.0193,748.99,0.0053,0.29,0.01,242.9,0.0181,4.13,0.0043,0.0158,0
2012-04-10,-0.0171,-0.0881,-0.0298,792.74,0.0084,0.35,0.0104,312.93,-0.0141,26.1,0.0022,0.084,0
2012-04-11,0.0074,0.0276,0.0257,847.47,-0.0036,0.43,-0.0003,283.01,0.0166,18.55,-0.0013,-0.0181,1
2012-04-12,0.0138,-0.0268,0.0093,746.03,-0.0011,1.31,0.0124,271.29,0.0092,25.77,-0.0068,-0.1409,1
2012-04-13,-0.0125,-0.069,-0.0326,650.92,0.0049,0.22,-0.0121,227.26,-0.0078,19.56,0.0076,0.1366,0
2012-04-16,-0.0005,0.0148,-0.0035,621.47,0.0002,0.72,-0.0063,284.96,0.001,25.31,-0.004,0.0,0
2012-04-17,0.0155,0.0,0.0071,673.04,-0.0031,0.07,0.001,244.52,0.0123,15.48,-0.0013,-0.0558,1
2012-04-18,-0.0041,-0.0146,-0.0105,746.56,0.0029,0.27,-0.007,195.81,-0.0147,15.91,0.0006,0.0098,0
2012-04-19,-0.0059,0.0,-0.0035,818.0,0.0019,0.08,0.0011,91.4,-0.0039,19.39,0.0004,-0.015,0
2012-04-20,0.0012,0.0,-0.0046,675.75,-0.0017,0.05,0.0009,23.58,0.0076,23.41,-0.0049,-0.0501,0
2012-04-23,-0.0084,-0.0303,-0.0097,648.7,0.0065,0.23,-0.0062,213.2,0.0006,18.45,0.0028,0.0877,0
2012-04-24,0.0037,0.0305,0.0175,832.02,-0.0047,0.12,0.0068,196.14,0.0043,16.02,-0.0026,-0.0459,1
2012-04-25,0.0136,0.0,0.0071,863.9,-0.003,0.08,-0.001,276.65,0.0055,20.42,-0.0027,-0.0707,1
2012-04-26,0.0067,-0.0296,-0.0206,800.94,0.0051,0.09,0.0111,192.83,0.0041,17.26,-0.0014,-0.0345,0
2012-04-27,0.0024,0.0,-0.0051,691.33,-0.0016,0.24,0.0027,182.1,0.0036,22.82,-0.0031,0.0049,0
2012-04-30,-0.0039,0.0,-0.0093,524.92,0.0028,0.04,-0.0004,211.45,-0.0006,19.46,0.0012,0.0509,0
2012-05-02,-0.0025,-0.0148,-0.0087,732.37,0.0045,0.05,-0.005,256.65,-0.0089,19.3,0.0034,0.0169,0
2012-05-03,-0.0077,-0.015,0.0026,651.49,-0.0001,0.08,-0.0116,316.88,-0.0255,20.46,0.0012,0.0403,1
2012-05-04,-0.0161,-0.0153,-0.0279,545.28,0.0024,0.07,0.0064,443.06,-0.0395,24.76,0.0037,0.0911,0
2012-05-07,0.0004,0.0,-0.0032,294.54,-0.0016,0.02,-0.0037,300.47,-0.0056,21.66,0.0016,-0.0115,0
2012-05-08,-0.0043,0.0,-0.0166,638.73,0.0051,0.15,-0.0211,333.77,-0.0095,25.49,0.0017,0.0058,0
2012-05-09,-0.0067,0.0155,-0.0087,719.25,0.0018,0.03,-0.0064,332.87,-0.0021,38.81,0.0048,0.0541,0
2012-05-10,0.0025,0.0,0.0263,825.46,-0.0013,0.01,0.0009,282.31,0.0028,28.16,0.0003,-0.0623,1
2012-05-11,-0.0034,0.0,-0.0176,618.8,0.0011,0.01,-0.0072,260.54,-0.0098,21.69,0.0018,0.0563,0
2012-05-14,-0.0111,0.0153,-0.0391,656.75,0.0044,0.01,-0.0145,251.99,-0.014,30.32,0.0043,0.0995,0
2012-05-15,-0.0057,0.0451,0.0006,879.02,0.0003,0.03,-0.0024,284.71,-0.0084,49.13,0.0078,0.0046,1
2012-05-16,-0.0044,0.0288,-0.0062,1.03,-0.0019,0.03,-0.0132,308.37,-0.0124,37.93,0.0018,0.0137,0
2012-05-17,-0.0151,0.042,-0.0392,681.88,0.0034,0.05,0.0249,280.07,-0.0027,47.98,0.0002,0.0997,0
2012-05-18,-0.0074,0.0,0.0195,576.32,-0.0002,0.03,0.0109,211.75,-0.0117,31.55,-0.0014,0.0249,1
2012-05-21,0.016,-0.0282,0.0116,614.86,-0.0005,0.03,-0.002,107.24,0.0119,28.52,-0.0024,-0.1231,1
2012-05-22,0.0005,0.0138,0.0195,700.82,-0.0033,0.03,-0.0076,27.36,-0.0098,33.09,0.0051,0.0214,1
2012-05-23,0.0017,-0.0034,-0.0248,859.78,0.0068,0.01,-0.0179,275.52,-0.0192,38.28,0.0072,-0.0067,0
2012-05-24,0.0014,0.0273,0.0289,932.85,-0.0006,0.02,0.0059,231.52,0.0085,35.86,0.0031,-0.0354,1
2012-05-25,-0.0022,-0.0266,-0.0208,683.16,0.0018,0.01,0.0074,153.92,0.0022,10.96,0.0004,0.0102,0
2012-05-29,0.0111,-0.014,0.002,743.94,-0.0005,0.01,-0.0129,262.56,-0.0011,25.45,0.0007,-0.0335,1
2012-05-30,-0.0143,-0.0657,-0.0738,1.21,0.0071,79.89,0.0096,297.2,-0.0324,28.93,0.0061,0.1479,0
2012-05-31,-0.0023,-0.0148,-0.0346,1.15,0.0048,5.9,-0.0005,345.43,-0.0147,31.36,0.0005,-0.0033,0
2012-06-01,-0.0246,-0.0602,-0.0665,1.39,0.0021,2.82,0.0371,407.58,-0.0381,57.68,-0.0019,0.1081,0
2012-06-04,0.0001,0.016,0.0446,755.35,-0.0038,2.13,-0.0051,309.78,0.009,26.98,-0.0038,-0.0203,1
2012-06-05,0.0057,0.0,0.0322,946.02,-0.0001,0.6,0.0019,246.36,0.0037,28.85,0.003,-0.0551,1
2012-06-06,0.023,0.0472,0.0559,580.0,-0.0075,0.42,0.0109,313.1,0.0087,33.4,-0.0064,-0.1021,1
2012-06-07,-0.0001,0.015,-0.0102,32.14,-0.003,1.2,-0.0283,339.0,-0.0024,27.25,-0.0033,-0.0199,0
2012-06-08,0.0081,0.0,-0.0073,859.68,-0.0048,0.16,0.0022,304.64,-0.0085,30.05,0.0056,-0.0226,0
2012-06-11,-0.0126,0.0,-0.0282,847.09,0.0025,0.13,0.0034,343.21,-0.0166,30.96,-0.0002,0.1098,0
2012-06-12,0.0117,0.0889,0.0492,1.18,-0.0098,0.52,0.0108,320.8,0.0075,41.58,-0.0012,-0.0624,1
2012-06-13,-0.007,0.0,-0.0391,1.12,-0.0054,0.66,0.0033,327.54,-0.0084,44.6,-0.0048,0.0987,0
2012-06-14,0.0108,0.0136,0.0269,965.64,0.0008,0.49,0.0002,278.94,0.0156,29.76,-0.0008,-0.1067,1
2012-06-15,0.0103,-0.0805,-0.0341,721.12,0.0032,1.02,0.0053,216.55,0.0014,12.98,-0.0047,-0.0263,0
2012-06-18,0.0014,0.0434,-0.0076,834.09,0.0025,0.25,-0.0008,216.96,-0.009,0.11,0.0031,-0.1322,0
2012-06-19,0.0098,0.014,0.0292,893.11,-0.009,0.03,-0.0022,109.01,0.0091,34.98,-0.0033,0.0033,1
2012-06-20,-0.0017,0.0862,0.0185,996.57,-0.0062,0.14,-0.0046,37.37,-0.0265,42.48,0.0018,-0.062,1
2012-06-21,-0.0223,-0.0381,-0.0182,898.93,0.0073,0.03,-0.0311,376.97,-0.044,29.68,0.0092,0.1647,0
2012-06-22,0.0072,0.0,0.0346,734.85,-0.0045,0.02,0.001,293.22,0.0199,22.11,-0.0006,-0.0981,1
2012-06-25,-0.016,-0.0125,-0.043,652.93,0.009,0.03,0.0137,249.0,-0.0069,18.42,0.0027,0.1253,0
2012-06-26,0.0048,0.0401,0.015,826.15,-0.0032,0.1,-0.0085,253.3,0.0019,25.7,-0.0015,-0.0324,1
2012-06-27,0.009,-0.0064,-0.0043,550.6,-0.0042,0.05,0.0022,253.01,0.0107,19.5,0.0033,-0.0137,0
2012-06-28,-0.0021,0.0,-0.0228,689.93,0.0043,0.13,-0.0176,310.15,-0.0314,31.16,0.0024,0.0134,0
2012-06-29,0.0249,-0.0129,0.0372,857.83,-0.0057,0.06,0.0347,439.01,0.0936,40.49,-0.0151,-0.1334,1
2012-07-02,0.0025,-0.0262,-0.0341,663.22,0.0055,0.04,-0.0039,299.1,-0.0142,17.07,0.0031,-0.0199,0
2012-07-03,0.0062,0.0269,0.0258,526.84,-0.0016,0.04,0.0151,336.19,0.0467,14.99,-0.0017,-0.0048,1
2012-07-05,-0.0047,-0.0534,-0.0178,732.88,0.0056,0.03,-0.0076,368.62,-0.005,27.61,0.0131,0.0504,0
2012-07-06,-0.0094,-0.0519,-0.0313,593.55,0.0057,0.02,-0.019,296.2,-0.0318,30.58,0.0075,-0.0229,0
2012-07-09,-0.0016,-0.0285,-0.0232,460.41,0.0003,0.01,0.0065,256.9,0.0182,23.71,-0.0025,0.0515,0
2012-07-10,-0.0081,0.015,-0.0073,580.72,0.0008,0.01,-0.0059,291.41,-0.0242,18.93,0.0025,0.0412,0
2012-07-11,0.0,-0.0148,0.0087,629.66,0.0037,0.01,-0.0026,307.82,0.0226,19.05,0.002,-0.0411,1
2012-07-12,-0.005,-0.0301,-0.0244,484.18,0.0014,0.04,-0.0065,240.73,0.0031,18.84,0.001,0.0212,0
2012-07-13,0.0165,-0.062,0.0088,475.1,-0.0008,0.03,0.0171,260.83,0.0118,23.23,-0.004,-0.0867,1
2012-07-16,-0.0023,-0.0496,-0.0134,417.81,0.0022,0.01,-0.0003,223.12,0.0153,15.63,-0.0031,0.0221,0
2012-07-17,0.0074,0.0522,0.0252,544.26,0.0006,0.03,-0.0013,262.79,0.0089,19.75,-0.0006,-0.0368,1
2012-07-18,0.0067,-0.0661,-0.0093,491.48,0.0015,0.03,-0.0118,192.85,0.0073,14.57,0.0003,-0.0194,0
2012-07-19,0.0027,-0.0354,0.0114,453.89,-0.0014,0.06,0.0062,102.93,0.031,18.93,-0.0026,-0.0439,1
2012-07-20,-0.0101,-0.055,-0.0351,440.04,0.0043,0.01,0.0015,22.1,-0.0132,22.2,0.0071,0.0531,0
2012-07-23,-0.0089,0.0414,-0.0137,567.17,-0.0015,0.0,-0.0034,290.36,-0.0361,22.95,0.0029,0.1444,0
2012-07-24,-0.009,0.0187,-0.0327,871.89,-0.0036,0.01,-0.0007,309.87,0.0041,18.64,0.0039,0.0994,0
2012-07-25,-0.0003,0.0046,0.0043,769.55,-0.0023,0.01,0.0203,289.55,0.0053,18.75,-0.006,-0.0552,1
2012-07-26,0.0165,0.0548,0.0293,798.91,-0.0047,0.01,0.0044,233.4,0.0047,35.68,-0.0093,-0.0936,1
2012-07-27,0.0191,0.0519,0.0744,777.59,-0.0056,0.06,0.0018,210.41,0.0083,34.35,-0.0011,-0.0473,1
2012-07-30,-0.0005,-0.0639,-0.0291,581.01,0.0013,52.89,0.0011,191.1,-0.0039,13.97,0.0012,0.0796,0
2012-07-31,-0.0043,-0.0529,-0.02,727.45,0.0082,6.28,-0.0057,282.85,-0.0192,14.74,-0.0019,0.0499,0
2012-08-01,-0.003,0.093,0.0367,685.08,-0.0074,3.53,-0.0042,281.2,0.0097,20.04,0.0057,0.0016,1
2012-08-02,-0.0074,-0.034,-0.0302,920.84,0.0096,0.93,-0.0102,302.7,-0.02,37.92,0.0033,-0.0733,0
2012-08-03,0.019,0.0573,0.0609,804.09,-0.0133,0.68,0.0117,301.78,0.049,24.43,-0.012,-0.1098,1
2012-08-06,0.0023,0.0,-0.0019,453.05,0.0017,0.66,0.0043,194.37,0.0088,15.13,-0.0017,0.0198,0
2012-08-07,0.0051,0.1167,0.0403,632.3,-0.0061,0.45,-0.002,260.01,0.0159,16.55,-0.0007,0.0025,1
2012-08-08,0.0006,0.0299,0.0141,621.59,0.003,0.34,0.002,269.93,-0.0034,15.85,0.0023,-0.0419,1
2012-08-09,0.0004,0.0,0.0267,537.87,-0.0013,0.43,0.0026,258.64,0.0001,17.79,0.0033,-0.0026,1
2012-08-10,0.0022,-0.0399,-0.0212,445.51,0.0059,1.22,0.0016,224.51,-0.0052,16.66,-0.001,-0.0353,0
2012-08-13,-0.0013,0.0166,0.0042,435.99,-0.0015,0.4,-0.0062,280.27,-0.0015,13.1,-0.0018,-0.0706,1
2012-08-14,-0.0001,0.0297,0.0402,516.86,-0.0052,0.91,-0.0063,200.41,0.0075,15.66,0.0005,0.0839,1
2012-08-15,0.0011,0.0433,0.0485,594.26,-0.0072,0.28,0.0027,281.64,0.0096,12.11,0.0022,-0.0148,1
2012-08-16,0.0071,0.0173,0.0099,628.23,0.0026,0.2,0.0077,212.63,0.0135,19.64,-0.0036,-0.0232,1
2012-08-17,0.0019,-0.0136,-0.0114,425.4,0.0024,0.25,0.0001,162.59,0.0043,15.87,0.003,-0.0588,0
